id,day_night,university,department,category,major_area,course_type,grade,course_number,course_name,section,credits,theory_hours,practice_hours,professor,class_time,class_location,class_type
1268,주간,ICC대학부,아동학부,,아동가족,전공선택,2,114254,영유아발달,01,3,3,0,심희옥,"(화)6,7(목)3",자연대3-3214,대면
1269,주간,ICC대학부,아동학부,,아동가족,전공필수,3,107934,가족복지론,02,3,3,0,정성미,"(월)2,3(화)1",자연대3-3214,대면
1270,주간,ICC대학부,아동학부,,아동가족,전공선택,3,107948,언어지도,01,3,3,0,김정희,"(화)6(목)2,3",자연대2-2401,대면
1271,주간,ICC대학부,아동학부,,아동가족,전공선택,3,109726,정신건강론,01,3,3,0,심희옥,"(수)6,7(목)6",자연대3-3214,대면
1272,주간,ICC대학부,아동학부,,아동가족,전공선택,3,111152,아동음악,01,3,3,0,강현경,"(월)5,6(수)3",자연대2-2401,대면
1273,주간,ICC대학부,아동학부,,아동가족,전공선택,3,115830,영유아보육프로그램개발과평가,01,3,3,0,김정희,"(화)2,3(수)2",자연대3-3214,대면
1274,주간,ICC대학부,아동학부,,아동가족,전공선택,4,101210,보육실습,01,3,0,0,김정희,(토)1,자연대3-3214,대면
1275,주간,ICC대학부,아동학부,,아동가족,전공선택,4,107249,아동상담,01,3,3,0,심희옥,"(월)6,7(수)3",자연대3-3214,대면
1276,주간,ICC대학부,아동학부,,아동가족,전공선택,4,107942,가족생활교육,01,3,3,0,임춘희,"(수)6,7(목)3",자연대2-2402,대면
1277,주간,ICC대학부,아동학부,,아동가족,전공선택,4,107955,아동생활지도,01,3,3,0,강현경,"(화)7,8(목)2",자연대2-2402,대면
1278,주간,ICC대학부,아동학부,,아동가족,전공선택,4,113272,영아보육,01,3,3,0,구수연,"(수)1(금)6,7",자연대3-3202,대면
1279,주간,ICC대학부,체육학부,,없음,전공선택,1,101708,수영(1),01,1,0,2,조홍관,"(토)1,2",스포츠-12104,대면
1280,주간,ICC대학부,체육학부,,없음,전공선택,1,102232,운동해부학,01,3,3,0,심영제,"(화)2,3(목)1",스포츠-12104,대면
1281,주간,ICC대학부,체육학부,,없음,전공선택,1,102356,육상경기(1),01,1,0,2,심영제,"(월)8,9",종합운동장,대면
1282,주간,ICC대학부,체육학부,,없음,전공선택,1,103269,체조(1),01,1,0,2,채용예정,"(금)3,4",스포츠-12101,대면
1283,주간,ICC대학부,체육학부,,없음,전공선택,1,103305,축구(1),01,1,0,2,김진훈,"(수)6,7",축구장,대면
1284,주간,ICC대학부,체육학부,,없음,전공선택,2,100653,농구(1),01,1,0,2,이성구,"(화)8,9",체육관(미),대면
1285,주간,ICC대학부,체육학부,,없음,전공선택,2,101181,배구(1),01,1,0,2,김형준,"(목)6,7",체육관(미),대면
1286,주간,ICC대학부,체육학부,,없음,전공선택,2,101186,배드민턴(1),01,1,0,2,오연풍,"(화)6,7",체육관(미),대면
1287,주간,ICC대학부,체육학부,,없음,전공선택,2,101709,수영(2),01,1,0,2,송신영,"(토)3,4",스포츠-12104,대면
1288,주간,ICC대학부,체육학부,,없음,전공선택,2,110518,체육교과교육론,01,3,3,0,송호현,"(목)8,9(금)9",스포츠-12102,대면
1289,주간,ICC대학부,체육학부,,없음,전공선택,3,103377,탁구(1),01,1,0,2,김진욱,"(월)6,7",체육관(미),대면
1290,주간,ICC대학부,체육학부,,없음,전공선택,3,103390,테니스(1),01,1,0,2,오연풍,"(수)6,7",테니스장,대면
1291,주간,ICC대학부,체육학부,,없음,전공선택,3,104297,카이로프락틱,01,1,0,2,권기욱,"(월)8,9",스포츠-12103,대면
1292,주간,ICC대학부,체육학부,,없음,전공선택,3,109748,에어로빅(1),01,1,0,2,문희정,"(목)8,9",체육관-무용실,대면
1293,주간,ICC대학부,체육학부,,없음,전공선택,3,109751,운동처방,01,3,3,0,김형준,"(화)6,7,8",스포츠-12103,대면
1294,주간,ICC대학부,체육학부,,없음,전공선택,3,109752,웨이트트레이닝,01,1,0,2,조홍관,"(금)6,7",체육관-휘트,대면
1295,주간,ICC대학부,체육학부,,없음,전공선택,3,110517,체육교과논리및논술,01,2,2,0,이호근,"(수)2,3",스포츠-12103,대면
1296,주간,ICC대학부,체육학부,,없음,전공선택,3,111175,수상스포츠,01,1,0,2,송신영,"(토)5,6",스포츠-12104,대면
1297,주간,ICC대학부,체육학부,,없음,전공선택,4,100278,골프(1),01,1,0,2,이호근,"(월)6,7",골프장,대면
1298,주간,ICC대학부,체육학부,,없음,전공선택,4,102229,운동영양학,01,3,3,0,고옥선,"(화)2,3,4",스포츠-12102,대면
1299,주간,ICC대학부,체육학부,,없음,전공선택,4,103028,조정,01,1,0,2,김진욱,"(목)6,7",체육관-휘트,대면
1300,주간,ICC대학부,체육학부,,없음,전공선택,4,109754,특수체육,01,3,3,0,최규전,"(월)3; (금)1,2",스포츠-12103; 스포츠-12104,대면
1301,주간,ICC대학부,체육학부,,체육,전공선택,2,103258,체육사,01,3,3,0,김진훈,"(수)1,2,3",스포츠-12102,대면
1302,주간,ICC대학부,체육학부,,체육,전공선택,3,110597,스포츠사회학,01,3,3,0,최규전,"(월)2; (금)3,4",스포츠-12103; 스포츠-12104,대면
1303,주간,ICC대학부,체육학부,,체육,전공선택,4,109746,스포츠행정,01,3,3,0,임종식,"(수)5,6,7",스포츠-12103,대면
1304,주간,ICC대학부,체육학부,,스포츠과학,전공선택,2,103265,체육측정평가,01,3,3,0,김진욱,"(목)2; (월)2,3",스포츠-12103; 해대1-701113(PC실),대면
1305,주간,ICC대학부,체육학부,,스포츠과학,전공선택,3,103363,코칭론,01,3,3,0,채용예정,"(화)2,3(목)1",스포츠-12103,대면
1306,주간,ICC대학부,체육학부,,스포츠과학,전공선택,4,109144,체육연구법,01,3,3,0,김진욱,"(목)3; (수)2,3",스포츠-12103; 해대1-701113(PC실),대면
1307,주간,ICC대학부,간호학부,,간호,전공,1,111318,인체구조와기능(1),01,3,3,0,강경아,"(화)6,7(목)3",산학연-607,대면
1308,주간,ICC대학부,간호학부,,간호,전공,1,114976,간호영어,01,2,2,0,김지은,"(목)5,6",산학연-607,대면
1309,주간,ICC대학부,간호학부,,간호,전공,2,111323,기본간호학(1),01,2,2,0,박민정,"(수)4,5",디지털정보관-403,대면
1310,주간,ICC대학부,간호학부,,간호,전공,2,111325,기본간호학실습(1),01,2,2,0,박민정,"(목)4,5",디지털정보관-505,대면
1311,주간,ICC대학부,간호학부,,간호,전공,2,111325,기본간호학실습(1),02,2,2,0,박민정,"(목)6,7",디지털정보관-505,대면
1312,주간,ICC대학부,간호학부,,간호,전공,2,111327,건강사정,01,2,2,0,김은경,"(월)3,4",디지털정보관-403,대면
1313,주간,ICC대학부,간호학부,,간호,전공,2,111328,건강사정실습,01,1,0,2,김은경,"(화)6,7",디지털정보관-505,대면
1314,주간,ICC대학부,간호학부,,간호,전공,2,111328,건강사정실습,02,1,0,2,김은경,"(화)8,9",디지털정보관-505,대면
1315,주간,ICC대학부,간호학부,,간호,전공,2,112741,인간관계와의사소통,01,3,3,0,위휘,"(금)1,2",디지털정보관-403,대면
1316,주간,ICC대학부,간호학부,,간호,전공,3,110466,여성건강간호학(1),01,2,2,0,김자숙,"(목)6,7",산학연-610,대면
1317,주간,ICC대학부,간호학부,,간호,전공,3,110883,성인간호학(2),01,3,3,0,강경아,"(수)5,6(목)5",산학연-610,대면
1318,주간,ICC대학부,간호학부,,간호,전공,3,110885,성인간호학실습(1),01,2,0,6,강경아,(월)1(화)1(수)1(목)1(금)1(토)1,디지털정보관-502,대면
1319,주간,ICC대학부,간호학부,,간호,전공,3,110886,성인간호학실습(2),01,2,0,6,조혜영,"(월)11(화)11(목)11(금)11(토)1,2",디지털정보관-502,대면
1320,주간,ICC대학부,간호학부,,간호,전공,3,110887,아동간호학실습,01,2,0,6,박성희,"(토)3,4,5,6,7,8",디지털정보관-502,대면
1321,주간,ICC대학부,간호학부,,간호,전공,3,110890,아동간호학(2),01,2,2,0,박성희,"(월)3,4",산학연-610,대면
1322,주간,ICC대학부,간호학부,,간호,전공,3,110892,정신간호학(1),01,2,2,0,위휘,"(목)1,2",산학연-610,대면
1323,주간,ICC대학부,간호학부,,간호,전공,3,111346,리더십과간호전문직,01,2,2,0,유양경,"(월)1,2",산학연-610,대면
1324,주간,ICC대학부,간호학부,,간호,전공,3,111848,임상간호입문실습,01,1,0,2,박민정,"(화)1,2",디지털정보관-508,대면
1325,주간,ICC대학부,간호학부,,간호,전공,3,111848,임상간호입문실습,02,1,0,2,김자숙,"(화)3,4",디지털정보관-508,대면
1326,주간,ICC대학부,간호학부,,간호,전공,3,111848,임상간호입문실습,03,1,0,2,박민정,"(화)6,7",디지털정보관-508,대면
1327,주간,ICC대학부,간호학부,,간호,전공,4,103014,조사방법론,01,3,3,0,박성희,"(화)2,3",디지털정보관-401,대면
1328,주간,ICC대학부,간호학부,,간호,전공,4,110897,성인간호학(4),01,3,3,0,박영례,"(화)6(목)6,7",디지털정보관-401,대면
1329,주간,ICC대학부,간호학부,,간호,전공,4,110901,성인간호학실습(4),01,2,0,6,박영례,"(월)11(화)11(목)11(금)11(토)1,2",디지털정보관-509,대면
1330,주간,ICC대학부,간호학부,,간호,전공,4,110902,간호관리학실습,01,2,0,6,유양경,(월)1(화)1(수)1(목)1(금)1(토)1,디지털정보관-509,대면
1331,주간,ICC대학부,간호학부,,간호,전공,4,110908,노인간호학,01,3,3,0,김지은,"(수)2,3",디지털정보관-401,대면
1332,주간,ICC대학부,간호학부,,간호,전공,4,111344,지역사회정신간호학,01,1,1,0,위휘,(수)6,디지털정보관-401,대면
1333,주간,ICC대학부,간호학부,,간호,전공,4,111352,간호관리학,01,2,2,0,유양경,"(목)1,2",디지털정보관-401,대면
1334,주간,ICC대학부,간호학부,,간호,전공,4,112743,지역사회간호학(2),01,2,2,0,김은경,"(월)1,2",디지털정보관-401,대면
1335,주간,ICC대학부,간호학부,,간호,전공,4,113274,응급간호학,01,2,2,0,이강선,"(수)2,3",디지털정보관-503,대면
1336,주간,ICC대학부,첨단과학기술학부,,없음,전공선택,1,111144,물리학(1),01,3,3,0,김지완,"(화)8,9(목)7",자연대4-4209,대면
1337,주간,ICC대학부,첨단과학기술학부,,없음,전공선택,1,111146,물리학실험(1),01,1,0,2,김지완,"(수)6,7",자연대2-2101,대면
1338,주간,ICC대학부,첨단과학기술학부,,없음,전공선택,1,111157,화학(1),01,3,3,0,박경세,"(월)8,9(화)7",자연대1-1214,대면
1339,주간,ICC대학부,첨단과학기술학부,,없음,전공선택,1,111159,화학실험(1),01,1,0,2,박경세,"(목)8,9",자연대4-4308,대면
1340,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,2,101622,수리물리학(1),01,3,3,0,김진영,"(월)8,9(수)5",자연대4-4205,대면
1341,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,2,102083,역학(1),01,3,3,0,이태균,"(월)2,3(수)2",자연대4-4205,대면
1342,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,2,112717,고급일반물리학,01,3,3,0,오혜민,"(화)8(목)5,6",자연대4-4205,대면
1343,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,2,112718,전기회로및실험,01,3,2,2,윤성현,"(화)6,7(목)8,9",자연대4-4208,대면
1344,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,2,114579,수리물리학연습,01,1,1,0,김진영,(수)6,자연대4-4205,대면
1345,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,2,115819,물리프로그래밍,01,3,3,0,이태균,"(월)6,7(수)7",자연대4-4205,대면
1346,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공필수,3,102854,전자기학(2),01,3,3,0,이기문,"(화)7(목)8,9",자연대4-4206,대면
1347,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,3,100917,디지털회로및실험,01,3,3,0,윤성현,"(월)8,9(수)6",자연대4-4206,대면
1348,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,3,102004,양자역학(1),01,3,3,0,김상표,"(월)3,4(수)1",자연대4-4206,대면
1349,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,3,102689,재료과학(1),01,3,3,0,이용제,"(화)8(목)6,7",자연대4-4206,대면
1350,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,3,104024,현장실습(1),29,3,0,0,이용제,(토)3,자연대4-4209,대면
1351,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,3,114583,양자역학연습,01,1,1,0,김상표,(수)2,자연대4-4206,대면
1352,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,3,115820,반도체물리,01,3,3,0,이기문,"(화)3,4(목)2",자연대4-4206,대면
1353,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,4,100268,고체물리학(2),01,3,3,0,양정엽,"(월)6,7(수)7",자연대4-4209,대면
1354,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,4,101171,방사선물리학및실험,01,3,3,0,윤성현,"(월)3,4(수)4",자연대4-4209,대면
1355,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,4,104026,현장실습(3),31,3,0,0,이용제,(토)1,자연대4-4209,대면
1356,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,4,107752,현장종합실습(1),28,15,0,0,이용제,(토)2,자연대4-4209,대면
1357,주간,ICC대학부,첨단과학기술학부,,반도체물리,전공선택,4,111707,물리캡스톤디자인(1),01,2,0,4,오혜민,"(화)3,4(수)1,2",자연대4-4209,대면
1358,주간,ICC대학부,첨단과학기술학부,,소재화학,전공필수,2,101089,물리화학(1),01,3,3,0,이경구,"(화)5,6(수)3",자연대4-4307,대면
1359,주간,ICC대학부,첨단과학기술학부,,소재화학,전공필수,2,101252,분석화학(1),01,3,3,0,유수창,"(월)2,3(화)3",자연대1-1216,대면
1360,주간,ICC대학부,첨단과학기술학부,,소재화학,전공필수,2,102288,유기화학(1),02,3,3,0,이민재,"(월)6,7(수)2",자연대4-4307,대면
1361,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,2,101257,분석화학실험,01,2,0,4,이인아,"(수)4,5,6,7",자연대1-1219,대면
1362,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,3,100547,기기분석및실험(2),01,3,2,2,최한규,"(목)6,7,8,9",자연대1-1214,대면
1363,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,3,100997,무기화학(1),01,3,3,0,박경세,"(수)2,3(목)2",자연대1-1214,대면
1364,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,3,101073,물리유기화학,01,3,3,0,이효준,"(화)7(수)6,7",자연대4-4307,대면
1365,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,3,101096,물리화학실험,01,2,0,4,이경구,"(월)6,7,8,9",자연대1-1221,대면
1366,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,3,101432,생화학(1),01,3,3,0,이인아,"(화)2,3(목)3",자연대1-1214,대면
1367,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,3,102283,유기반응론,01,3,3,0,이효준,"(월)2(화)8,9",자연대4-4307,대면
1368,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,4,100258,고분자화학,01,3,3,0,이민재,"(화)6,7(금)1",자연대1-1216,대면
1369,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,4,102285,유기합성,01,3,3,0,이효준,"(월)8,9(목)5",자연대4-4307,대면
1370,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,4,107279,캡스톤디자인(1),15,2,0,4,최한규,"(월)6,7(수)6,7",자연대1-1214,대면
1371,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,4,111162,물리화학특강,01,3,3,0,최한규,"(화)2(목)2,3",자연대1-1216,대면
1372,주간,ICC대학부,첨단과학기술학부,,소재화학,전공선택,4,114970,생화학실험(1),01,2,0,4,이인아,"(목)6,7,8,9",자연대1-1219,대면
1373,주간,ICC대학부,의류학부,,의류,전공선택,1,109571,의류학개론,01,3,3,0,공미란,"(화)1,2(목)3",자연대3-3302,대면
1374,주간,ICC대학부,의류학부,,의류,전공선택,1,114582,패션봉제과학,01,3,2,2,정연희,"(월)6,7,8,9",자연대3-3315,대면
1375,주간,ICC대학부,의류학부,,의류,전공선택,2,101465,서양복식사,01,3,3,0,정연희,"(월)3,4(수)1",자연대2-2301,대면
1376,주간,ICC대학부,의류학부,,의류,전공선택,2,102485,인체크로키,01,3,2,2,김하연,"(화)1,2,3,4",자연대3-3317,대면
1377,주간,ICC대학부,의류학부,,의류,전공선택,2,111166,어패럴패션디자인,01,3,2,2,공미란,"(화)6,7,8,9",자연대3-3302,대면
1378,주간,ICC대학부,의류학부,,의류,전공선택,2,111303,기초의복패턴설계,01,3,2,2,채용예정,"(금)1,2,3,4",자연대3-3317,대면
1379,주간,ICC대학부,의류학부,,의류,전공필수,3,114661,남성복패턴CAD,01,3,2,2,정연희,"(화)6,7,8,9",자연대3-3313,대면
1380,주간,ICC대학부,의류학부,,의류,전공선택,3,113698,브랜드패션디자인,01,3,2,2,공미란,"(월)1,2,3,4",자연대3-3302,대면
1381,주간,ICC대학부,의류학부,,의류,전공선택,3,115833,패션마케팅과창업,01,3,2,2,김하연,"(목)1,2,3,4",자연대1-1415,대면
1382,주간,ICC대학부,의류학부,,의류,전공선택,3,115834,패션소재와트랜드,01,3,2,2,정연희,"(수)2,36,7",자연대3-3313,대면
1383,주간,ICC대학부,의류학부,,의류,전공선택,4,107279,캡스톤디자인(1),16,3,2,2,김하연,"(월)1,2(수)6,7",자연대3-3317,대면
1384,주간,ICC대학부,의류학부,,의류,전공선택,4,111667,패션포트폴리오,01,3,2,2,공미란,"(수)1,2,3,4",자연대3-3302,대면
1385,주간,ICC대학부,해양경찰학부,,해경,전공선택,1,106909,행정학,03,3,3,0,유영현,"(수)2,3,4",종합-131-301,대면
1386,주간,ICC대학부,해양경찰학부,,해경,전공선택,1,110474,무술(1),01,1,0,2,채용예정,"(수)6,7",체육관-무용실,대면
1387,주간,ICC대학부,해양경찰학부,,해경,전공선택,1,113713,경찰학기초,01,3,3,0,노호래,"(월)6,7(목)3",종합-131-302,대면
1388,주간,ICC대학부,해양경찰학부,,해경,전공필수,2,104033,형법총론,03,3,3,0,이상문,"(화)3(목)1,2",종합-131-301,대면
1389,주간,ICC대학부,해양경찰학부,,해경,전공필수,2,110935,해양경비론,01,3,3,0,채용예정,"(월)1,2,3",종합-131-301,대면
1390,주간,ICC대학부,해양경찰학부,,해경,전공선택,2,100454,국제법,02,3,3,0,이상문,"(월)8,9(수)6",종합-131-301,대면
1391,주간,ICC대학부,해양경찰학부,,해경,전공선택,2,110993,선박일반,01,3,3,0,채용예정,"(화)1,2(목)3",종합-131-301,대면
1392,주간,ICC대학부,해양경찰학부,,해경,전공선택,2,115950,범죄학,01,3,3,0,노호래,"(화)8(목)6,7",종합-131-311,대면
1393,주간,ICC대학부,해양경찰학부,,해경,전공선택,3,103728,해사영어,02,3,3,0,채용예정,"(화)6,7(목)8",종합-131-302,대면
1394,주간,ICC대학부,해양경찰학부,,해경,전공선택,3,104034,형사소송법,01,3,3,0,이상문,"(화)8(목)6,7",종합-131-302,대면
1395,주간,ICC대학부,해양경찰학부,,해경,전공선택,3,110645,해양경찰인사관리론,01,3,3,0,채용예정,"(월)5,6,7",종합-131-301,대면
1396,주간,ICC대학부,해양경찰학부,,해경,전공선택,3,115951,해양경찰법제,01,3,3,0,오윤용,"(수)5,6,7",종합-131-302,대면
1397,주간,ICC대학부,해양경찰학부,,해경,전공선택,3,116299,경찰보안론,01,3,3,0,임유석,"(화)3(목)1,2",종합-131-302,대면
1398,주간,ICC대학부,해양경찰학부,,해경,전공선택,4,110938,범죄예방론,01,3,3,0,임유석,"(월)8,9(수)6",종합-131-311,대면
1399,주간,ICC대학부,해양경찰학부,,해경,전공선택,4,110939,교정학,01,3,3,0,임유석,"(월)6,7(수)7",종합-131-311,대면
1400,주간,ICC대학부,해양경찰학부,,해경,전공선택,4,116300,경찰과인권,01,3,3,0,이상문,"(화)6,7(목)8",종합-131-311,대면
1401,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,110471,C프로그래밍,01,3,2,2,박상준,"(화)1,2(목)8,9",디지털정보관-302(PC1실),대면
1402,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,110471,C프로그래밍,02,3,2,2,조한규,"(화)1,2(목)8,9",공대3-134131(PC실),대면
1403,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,110471,C프로그래밍,03,3,2,2,채용예정,"(화)1,2(목)8,9",디지털정보관-224,대면
1404,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,110471,C프로그래밍,04,3,2,2,정현준,"(화)1,2(목)8,9",디지털정보관-101(실습강의실1),대면
1405,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,110471,C프로그래밍,05,3,2,2,박상준,"(월)8,9(화)3,4",디지털정보관-302(PC1실),대면
1406,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,116049,컴퓨터개론,01,3,3,0,채용예정,"(월)3,4(목)4",디지털정보관-327,대면
1407,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,116049,컴퓨터개론,02,3,3,0,양현호,"(월)3,4(목)4",공대3-13419,대면
1408,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,116049,컴퓨터개론,03,3,3,0,류상문,"(월)3,4(목)4",공대3-13325,대면
1409,주간,ICC대학부,컴퓨터소프트웨어학부,,없음,전공선택,1,116049,컴퓨터개론,04,3,3,0,김능회,"(월)3,4(목)4",자연대4-4506,대면
1410,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공필수,2,100709,데이터베이스,01,3,2,2,남광우,"(목)3,4; (화)6,7",디지털정보관-325; 디지털정보관-328,대면
1411,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공필수,2,100709,데이터베이스,05,3,2,2,남광우,"(목)1,2; (화)8,9",디지털정보관-325; 디지털정보관-328,대면
1412,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공필수,2,103326,컴퓨터구조론,01,3,3,0,이창우,"(월)6(수)1,2",디지털정보관-328,대면
1413,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공필수,2,103326,컴퓨터구조론,05,3,3,0,이창우,"(월)7(화)1,2",디지털정보관-328,대면
1414,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,2,102660,자료구조론,01,3,3,0,채용예정,"(화)3,4(수)3",디지털정보관-327,대면
1415,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,2,102660,자료구조론,05,3,3,0,남광우,"(수)3; (화)3,4",디지털정보관-325; 디지털정보관-328,대면
1416,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,2,110535,정보.컴퓨터교과교육론,01,3,3,0,이창우,"(수)7(목)6,7",디지털정보관-326-2,대면
1417,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,2,115214,기초선형대수학,01,3,2,2,채용예정,"(화)1,2; (월)1,2",디지털정보관-325; 디지털정보관-327,대면
1418,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,2,116051,Java프로그래밍,01,3,2,2,이종구,"(월)3,4(금)1,2",디지털정보관-325,대면
1419,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,2,116051,Java프로그래밍,05,3,2,2,이종구,"(금)3,4; (월)1,2",디지털정보관-302(PC1실); 디지털정보관-325,대면
1420,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,101795,시스템분석및설계,01,3,3,0,채용예정,"(목)6,7,8",디지털정보관-327,대면
1421,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,104857,디지털영상처리,01,3,2,2,엄경배,"(금)3,4; (목)3,4",디지털정보관-325; 디지털정보관-328,대면
1422,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,104857,디지털영상처리,02,3,2,2,채용예정,"(목)6,7; (수)6,7",디지털정보관-325; 디지털정보관-327,대면
1423,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,111276,Web프로그래밍(1),01,3,2,2,이종찬,"(화)1,2(수)6,7",디지털정보관-329,대면
1424,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,111276,Web프로그래밍(1),02,3,2,2,이종찬,"(월)8,9(화)3,4",디지털정보관-326-1,대면
1425,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,111281,게임공학,01,3,2,2,신성윤,"(수)1,2; (월)3,4",디지털정보관-325; 디지털정보관-328,대면
1426,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,111281,게임공학,02,3,2,2,신성윤,"(화)6,7; (월)6,7",디지털정보관-325; 디지털정보관-327,대면
1427,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,115538,머신러닝종합설계,01,3,2,2,이종찬,"(월)6,7(화)6,7",디지털정보관-329,대면
1428,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,3,115538,머신러닝종합설계,02,3,2,2,이종찬,"(화)8,9(수)3,4",디지털정보관-326-1,대면
1429,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,4,103575,프로그래밍언어론,01,3,3,0,신성윤,"(화)3,4(수)4",디지털정보관-326-2,대면
1430,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,4,107279,캡스톤디자인(1),17,2,1,2,장민석,"(월)36,7",디지털정보관-311,대면
1431,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,4,107279,캡스톤디자인(1),23,2,1,2,장민석,"(월)48,9",디지털정보관-311,대면
1432,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,4,111296,3D애니메이션,01,3,2,2,채용예정,"(목)1,2; (화)6,7",디지털정보관-302(PC1실); 디지털정보관-327,대면
1433,주간,ICC대학부,컴퓨터소프트웨어학부,,컴터공학,전공선택,4,112075,SNS설계,01,3,2,2,권오천,"(목)6,7; (수)6,7",디지털정보관-326-1; 디지털정보관-328,대면
1434,주간,ICC대학부,컴퓨터소프트웨어학부,,인공지능융합,전공필수,2,100709,데이터베이스,02,3,2,2,배한별,"(화)3,4; (목)2,3",공대3-134131(PC실); 공대3-13419,대면
1435,주간,ICC대학부,컴퓨터소프트웨어학부,,인공지능융합,전공필수,2,103326,컴퓨터구조론,02,3,3,0,나인호,"(월)6,7; (수)2",공대3-134131(PC실); 공대3-13420,대면
1436,주간,ICC대학부,컴퓨터소프트웨어학부,,인공지능융합,전공선택,2,102660,자료구조론,02,3,3,0,배한별,"(수)5,6; (월)5",공대3-134131(PC실); 공대3-13419,대면
1437,주간,ICC대학부,컴퓨터소프트웨어학부,,인공지능융합,전공선택,2,110520,전기전자통신교과교육론,02,3,3,0,이영석,"(월)1,2,3",공대3-13420,대면
1438,주간,ICC대학부,컴퓨터소프트웨어학부,,인공지능융합,전공선택,2,115214,기초선형대수학,02,3,3,0,강상기,"(화)8,9(수)3",공대3-13419,대면
1439,주간,ICC대학부,컴퓨터소프트웨어학부,,인공지능융합,전공선택,2,116051,Java프로그래밍,02,3,2,2,김은미,"(월)8,9; (목)5,6",공대3-134131(PC실); 공대3-13420,대면
1440,주간,ICC대학부,컴퓨터소프트웨어학부,,인공지능융합,전공선택,2,116373,디지털논리,01,3,3,0,강영흥,"(화)6,7(목)1",공대3-13413,대면
