id,department,grade,course_type,course_number,course_name,credits,capacity,professor,class_time,location1,class_time2,location2,class_type
1181,아동학부,3,전공선택,101237-01,부모교육,3,0,심희옥,"Mon:6,7Wed:3",자연대3-3214,,,대면
1182,아동학부,3,전공선택,105580-01,연구조사방법론,3,0,정성미,"Fri:1,2,3",자연대3-3214,,,대면
1183,아동학부,3,전공선택,107945-01,보육과정,3,0,강현경,Thu:6,자연대2-2402,"Wed:1,2",자연대3-3214,대면
1184,아동학부,3,전공선택,113271-01,아동안전관리,3,0,강현경,"Tue:7,8Thu:5",자연대2-2401,,,대면
1185,아동학부,3,전공선택,113695-01,아동관찰및행동연구,3,0,김정희,"Wed:6,7Thu:2",자연대2-2401,,,대면
1186,아동학부,4,전공선택,107943-01,놀이지도,3,0,강현경,"Mon:2,3Thu:2",자연대3-3214,,,대면
1187,아동학부,4,전공선택,109620-04,캡스톤디자인,3,0,김정희,"Tue:6,7,8,9Thu:4,5",자연대4-4509,,,대면
1188,아동학부,4,전공선택,111155-01,보육교사론,3,0,김정희,"Mon:5Tue:2,3",자연대2-2401,,,대면
1189,아동학부,4,전공선택,113696-01,아동권리와복지,3,0,심희옥,"Wed:6,7Thu:3",자연대3-3214,,,대면
1190,사회복지학부,1,전공선택,102468-02,인간행동과사회환경,3,0,백옥미,"Tue:6,7Thu:8",사회관-2330,,,대면
1191,사회복지학부,1,전공선택,102468-03,인간행동과사회환경,3,0,백옥미,"Tue:8Thu:6,7",사회관-2330,,,대면
1192,사회복지학부,1,전공선택,114957-01,사회복지역사,3,0,이건민,"Tue:1,2Thu:3",사회관-2330,,,대면
1193,사회복지학부,2,전공선택,100639-01,노인복지론,3,0,박인아,"Tue:6,7Thu:8",사회관-2327,,,대면
1194,사회복지학부,2,전공선택,101304-01,사회보장론,3,0,이건민,"Tue:3Thu:1,2",사회관-2330,,,대면
1195,사회복지학부,2,전공선택,107935-01,아동복지론,3,0,이지수,"Tue:1,2Thu:3",사회관-2327,,,대면
1196,사회복지학부,2/3,전공선택,109323-01,사회복지자료분석론,3,0,강영숙,"Tue:6,7Thu:8,9",사회관-2404,,,"대면 / 대면, 합반"
1197,사회복지학부,2,전공필수,101314-01,사회복지실천기술론,3,0,신영화,"Mon:1,2Wed:3",사회관-2330,,,대면
1198,사회복지학부,2,전공필수,101314-02,사회복지실천기술론,3,0,신영화,"Mon:3Wed:1,2",사회관-2330,,,대면
1199,사회복지학부,2,전공필수,101325-01,사회복지행정론,3,0,강영숙,"Mon:6,7Wed:7",사회관-2330,,,대면
1200,사회복지학부,2,전공필수,101325-02,사회복지행정론,3,0,강영숙,"Mon:8,9Wed:6",사회관-2330,,,대면
1201,사회복지학부,3,전공선택,114961-01,학교사회복지론,3,0,이지수,"Tue:3Thu:1,2",사회관-2327,,,대면
1202,사회복지학부,3,전공선택,114962-01,정신건강사회복지론,3,0,백옥미,"Tue:2Wed:3,4",사회관-2305,,,대면
1203,사회복지학부,3,전공필수,106698-01,사회복지현장실습,3,0,엄기욱,"Mon:1,5Tue:1,5Wed:1Thu:1",사회관-2327,,,대면
1204,사회복지학부,3,전공필수,106698-02,사회복지현장실습,3,0,강영숙,"Mon:5Tue:1,5Wed:1Thu:1Sat:1",사회관-2330,,,대면
1205,사회복지학부,3,전공필수,114960-01,사회복지법제와실천,3,0,박소영,"Mon:8,9Wed:6",사회관-2327,,,대면
1206,사회복지학부,4,전공선택,101230-01,복지국가론,3,0,박소영,"Mon:6,7Wed:7",사회관-2304,,,대면
1207,사회복지학부,4,전공선택,101311-01,사회복지세미나,3,0,박인아,"Tue:8Thu:6,7",사회관-2305,,,대면
1208,사회복지학부,4,전공선택,114964-01,가족상담및가족치료,3,0,신영화,"Tue:2,3Thu:1",사회관-2304,,,대면
1209,법행정경찰학부,1,전공선택,103958-01,헌법(1),3,0,노기호,"Tue:1,2Thu:6",사회관-2430,,,대면
1210,법행정경찰학부,1,전공선택,103958-02,헌법(1),3,0,권순호,"Thu:7,8,9",사회관-2430,,,대면
1211,법행정경찰학부,1,전공선택,115802-01,행정학의이해와응용,3,0,황성원,"Mon:7Thu:1,2",사회관-2228,,,대면
1212,법행정경찰학부,1,전공선택,115802-02,행정학의이해와응용,3,0,김은지,"Mon:8,9Wed:3",사회관-2228,,,대면
1213,법행정경찰학부,2,전공선택,102476-01,인사행정,3,0,황성원,"Mon:8,9Wed:3",사회관-2203,,,"대면 / 대면, 합반"
1214,법행정경찰학부,2,전공선택,102705-01,재무행정,3,0,김은지,"Mon:6,7Wed:6",사회관-2203,,,대면
1215,법행정경찰학부,2,전공선택,103030-01,조직관리론,3,0,최한별,"Tue:3Thu:1,2",사회관-2203,,,대면
1216,법행정경찰학부,2,전공선택,103207-01,채권법,3,0,홍윤선,"Tue:3Wed:5,6",사회관-2430,,,대면
1217,법행정경찰학부,2,전공선택,103930-01,행정법각론,3,0,박원규,"Wed:2,3Thu:1",사회관-2430,,,대면
1218,법행정경찰학부,2,전공선택,104032-01,형법각론,3,0,권양섭,"Tue:8Thu:6,7",사회관-2402,,,"대면 / 대면, 합반"
1219,법행정경찰학부,2,전공선택,104032-04,형법각론,3,0,곽병선,"Mon:2,3Wed:1",사회관-2430,,,대면
1220,법행정경찰학부,2,전공선택,110642-01,형사소송법(1),3,0,권양섭,"Mon:6,7Wed:7",사회관-2430,,,"대면 / 대면, 합반"
1221,법행정경찰학부,2,전공선택,114245-01,정부와공공기관,3,0,전영옥,"Tue:8Wed:1,2",사회관-2203,,,대면
1222,법행정경찰학부,2,전공선택,116042-01,스마트정부,3,0,황창호,"Mon:3Tue:1,2",사회관-2203,,,대면
1223,법행정경찰학부,2,전공선택,116176-01,상법총칙,3,0,지광운,"Mon:8,9Tue:5",사회관-2430,,,대면
1224,법행정경찰학부,3,전공선택,100284-01,공기업론,3,0,김은지,"Mon:2Tue:6,7",사회관-2228,,,"대면 / 대면, 합반"
1225,법행정경찰학부,3,전공선택,101140-01,민사소송법,3,0,홍윤선,"Mon:2,3Tue:9",사회관-2402,,,대면
1226,법행정경찰학부,3,전공선택,103155-01,지역개발론,3,0,전영옥,"Mon:3Tue:1,2",사회관-2228,,,대면
1227,법행정경찰학부,3,전공선택,103931-01,행정법연습,3,0,박원규,"Tue:8Thu:2,3",사회관-2430,,,대면
1228,법행정경찰학부,3,전공선택,107167-01,헌법소송법,3,0,노기호,"Mon:6Wed:1,2",사회관-2402,,,대면
1229,법행정경찰학부,3,전공선택,111299-01,갈등관리와협상론,3,0,최한별,"Tue:8,9Thu:3",사회관-2228,,,대면
1230,법행정경찰학부,3,전공선택,112984-01,디지털증거법,3,0,권양섭,"Tue:6,7Thu:8",사회관-2402,,,"대면 / 대면, 합반"
1231,법행정경찰학부,3,전공선택,115950-01,범죄학,3,0,최재훈,"Tue:2,3Wed:3",사회관-2402,,,대면
1232,법행정경찰학부,3,전공선택,116045-01,정책수단론,3,0,황창호,"Tue:3Wed:1,2",사회관-2228,,,대면
1233,법행정경찰학부,3,전공선택,116177-01,보험법,3,0,지광운,"Mon:7Wed:6,7",사회관-2402,,,대면
1234,법행정경찰학부,3,전공선택,116447-01,경찰경비론,3,0,최재훈,"Mon:8,9Wed:5",사회관-2402,,,대면
1235,법행정경찰학부,4,전공선택,100634-01,노동법,3,0,지광운,"Mon:6Tue:8,9",사회관-2405,,,대면
1236,법행정경찰학부,4,전공선택,103315-01,친족상속법,3,0,홍윤선,"Tue:6,7Wed:3",사회관-2405,,,대면
1237,법행정경찰학부,4,전공선택,110938-01,범죄예방론,3,0,최재훈,"Mon:7Thu:1,2",사회관-2405,,,대면
1238,법행정경찰학부,4,전공선택,112707-01,행정사무실무,3,0,황성원,"Mon:6Wed:1,2",사회관-2208,,,대면
1239,법행정경찰학부,4,전공선택,114542-01,공공선택의정치경제학,3,0,김은지,"Mon:3Tue:1,2",사회관-2208,,,대면
1240,법행정경찰학부,4,전공선택,115804-01,문화정책,3,0,전영옥,"Mon:8,9Tue:3",사회관-2208,,,대면
1241,법행정경찰학부,4,전공선택,115806-01,과학기술과법,3,0,박원규,"Tue:5Wed:6,7",사회관-2405,,,대면
1242,법행정경찰학부,4,전공선택,116047-01,정부혁신론,3,0,황창호,"Tue:6,7Wed:3",사회관-2208,,,대면
1243,법행정경찰학부,4,전공선택,116048-01,전략적기획과성과관리,3,0,최한별,"Mon:7Wed:6,7",사회관-2208,,,대면
1244,간호학부,1,전공,110465-01,간호학개론,2,0,유양경,"Fri:4,5",산학연-607,,,대면
1245,간호학부,1,전공,111319-01,인체구조와기능(2),3,0,강경아,"Mon:2,3Wed:4",산학연-607,,,대면
1246,간호학부,1,전공,111331-01,병원미생물학,2,0,박성희,"Thu:3,4",산학연-607,,,대면
1247,간호학부,2,전공,110874-01,간호과정과비판적사고,2,0,박민정,"Tue:8,9",산학연-608,,,대면
1248,간호학부,2,전공,110879-01,성인간호학(1),3,0,박영례,"Tue:6,7Wed:3",산학연-608,,,대면
1249,간호학부,2,전공,110884-01,아동간호학(1),2,0,박성희,"Wed:1,2",산학연-608,,,대면
1250,간호학부,2,전공,111324-01,기본간호학(2),2,0,박민정,"Tue:4,5",산학연-608,,,대면
1251,간호학부,2,전공,111326-01,기본간호학실습(2),1,0,박민정,"Thu:4,5",디지털정보관-505,,,대면
1252,간호학부,2,전공,111326-02,기본간호학실습(2),1,0,박민정,"Thu:2,3",디지털정보관-505,,,대면
1253,간호학부,2,전공,111332-01,임상약리학,2,0,유양경,"Fri:1,2",산학연-608,,,대면
1254,간호학부,3,전공,110889-01,성인간호학(3),3,0,이강선,"Mon:5Wed:6,7",산학연-610,,,대면
1255,간호학부,3,전공,110891-01,여성건강간호학(2),2,0,,"Fri:1,2",산학연-610,,,대면
1256,간호학부,3,전공,110894-01,성인간호학실습(3),2,0,박영례,"Mon:13Tue:13Thu:12,13Fri:12,13",디지털정보관-502,,,대면
1257,간호학부,3,전공,110895-01,여성건강간호학실습,2,0,,"Sat:1,2,3,4,5,6",디지털정보관-506,,,대면
1258,간호학부,3,전공,110896-01,정신간호학실습,2,0,위휘,"Mon:11,12Tue:11,12Thu:11Fri:11",산학연-610,,,대면
1259,간호학부,3,전공,110898-01,정신간호학(2),2,0,위휘,"Tue:1,2",산학연-610,,,대면
1260,간호학부,3,전공,111846-01,인간발달론,2,0,박성희,"Tue:3,4",산학연-610,,,대면
1261,간호학부,3,전공,112742-01,지역사회간호학(1),2,0,김은경,"Wed:4,5",산학연-610,,,대면
1262,간호학부,4,전공,110903-01,지역사회간호학실습,2,0,김은경,"Mon:11,12Tue:11,12Thu:11Fri:11",디지털정보관-509,,,대면
1263,간호학부,4,전공,110907-01,보건의료법규,2,0,염선미,"Thu:6,7",디지털정보관-401,,,대면
1264,간호학부,4,전공,110909-01,간호학선택실습,2,0,강경아,"Mon:13Tue:13Thu:12,13Fri:12,13",디지털정보관-401,,,대면
1265,간호학부,4,전공,111348-01,지역사회정신간호학실습,2,0,위휘,"Sat:1,2,3,4,5,6",디지털정보관-401,,,대면
1266,간호학부,4,전공,111847-01,횡문화이해,2,0,,"Mon:6,7",디지털정보관-401,,,대면
1267,간호학부,4,전공,111849-01,임상간호통합실습,1,0,김지은,"Tue:1,2",디지털정보관-508,,,대면
1268,간호학부,4,전공,111849-02,임상간호통합실습,1,0,김지은,"Wed:1,2",디지털정보관-508,,,대면
1269,간호학부,4,전공,111849-03,임상간호통합실습,1,0,김지은,"Fri:1,2",디지털정보관-508,,,대면
1270,간호학부,4,전공,113275-01,글로컬건강커뮤니케이션,2,0,유양경,"Thu:3,4",디지털정보관-401,,,대면
1271,간호학부,4,전공,114977-01,간호연구,1,0,박성희,Mon:8,디지털정보관-401,,,대면
1272,의류학부,1,전공선택,111165-01,현대패션디자인,3,0,공미란,"Tue:1,2Thu:3",자연대3-3302,,,대면
1273,의류학부,1,전공선택,114658-01,패션그래픽테크놀로지,3,0,정연희,"Thu:6,7,8,9",자연대3-3302,,,대면
1274,의류학부,2,전공선택,103506-01,패션일러스트레이션,3,0,김하연,"Mon:8,9Wed:6,7",자연대3-3317,,,대면
1275,의류학부,2,전공선택,107648-01,패션디자인의기초,3,0,공미란,"Mon:1,2,3,4",자연대3-3302,,,대면
1276,의류학부,2,전공선택,107974-01,어패럴패턴CAD,3,0,정연희,"Tue:6,7,8,9",자연대3-3313,,,대면
1277,의류학부,2,전공선택,112043-01,패션트렌드와디자인,3,0,공미란,"Wed:1,2,3,4",자연대3-3302,,,대면
1278,의류학부,2,전공선택,114659-01,패션드레이핑,3,0,정연희,"Thu:1,2,3,4",자연대2-2301,,,대면
1279,의류학부,2,전공필수,115831-01,빅데이터와패션소비자행동,3,0,김하연,"Tue:1,2,3,4",자연대3-3301,,,대면
1280,의류학부,3,전공선택,112045-01,3D패션상품개발,3,0,정연희,"Mon:1,2,3,4",자연대3-3313,,,대면
1281,의류학부,3,전공선택,115835-01,ICT와패션브랜드기획,3,0,김하연,"Wed:1,2,3,4",자연대3-3301,,,대면
1282,의류학부,3,전공필수,107067-01,컴퓨터패션디자인,3,0,공미란,"Tue:6,7,8,9",자연대3-3302,,,대면
1283,의류학부,3,전공필수,114662-01,응용의복구성,3,0,박소영,"Fri:1,2,3,4",자연대3-3302,,,대면
1284,해양경찰학부,1,전공선택,110475-01,무술(2),1,0,김준호,"Mon:3,4",체육관-무용실,,,대면
1285,해양경찰학부,1,전공선택,110476-01,해양경찰학개론,3,0,노호래,"Mon:6,7Wed:7",종합-131-302,,,대면
1286,해양경찰학부,2,전공선택,103794-01,해양법,3,0,이상문,"Mon:8,9Wed:6",종합-131-302,,,대면
1287,해양경찰학부,2,전공선택,103957-01,헌법,3,0,임유석,"Tue:3Thu:1,2",종합-131-302,,,대면
1288,해양경찰학부,2,전공선택,104032-02,형법각론,3,0,이상문,"Tue:6,7Thu:8",종합-131-302,,,대면
1289,해양경찰학부,2,전공선택,110637-01,해양오염방제론,3,0,손영태,"Tue:1,2Thu:3",종합-131-302,,,대면
1290,해양경찰학부,2,전공선택,110640-01,해양경찰사,3,0,노호래,"Tue:8Thu:6,7",종합-131-302,,,대면
1291,해양경찰학부,3,전공선택,110651-01,경찰행정법,3,0,이상헌,"Mon:1,2,3",종합-131-301,,,대면
1292,해양경찰학부,3,전공선택,110936-01,해양안전론,3,0,손영태,"Tue:3Thu:1,2",종합-131-301,,,대면
1293,해양경찰학부,3,전공선택,113715-01,해양수사론,3,0,이상헌,"Mon:5,6,7",종합-131-301,,,대면
1294,해양경찰학부,3,전공필수,103725-01,해사법규,3,0,노호래,"Mon:8,9Wed:6",종합-131-301,,,대면
1295,해양경찰학부,3,전공필수,110943-01,해양치안정책론,3,0,임유석,"Tue:1,2Thu:3",종합-131-301,,,대면
1296,해양경찰학부,4,전공선택,110944-01,경찰학세미나,3,0,유영현,"Wed:1,2,3",종합-131-301,,,대면
1297,해양경찰학부,4,전공선택,110945-01,해양경찰학연습,3,0,손영태,"Mon:6,7Wed:7",종합-131-311,,,대면
1298,해양경찰학부,4,전공선택,110946-01,형사법연습,3,0,이상문,"Tue:8Thu:6,7",종합-131-301,,,대면
1299,해양경찰학부,4,전공선택,111210-01,경찰윤리론,3,0,김종길,"Tue:6,7Thu:8",종합-131-301,,,대면
1300,해양경찰학부,4,전공선택,116301-01,경찰생활안전론,3,0,임유석,"Mon:8,9Wed:6",종합-131-311,,,대면
1301,체육학부,1,전공선택,102357-01,육상경기(2),1,0,심영제,"Mon:8,9",종합운동장,,,대면
1302,체육학부,1,전공선택,103270-01,체조(2),1,0,문희정,"Fri:3,4",스포츠-12101,,,대면
1303,체육학부,1,전공선택,103306-01,축구(2),1,0,,"Thu:6,7",축구장,,,대면
1304,체육학부,1,전공필수,103262-01,체육원리,3,0,김진훈,"Wed:1,2,3",스포츠-12103,,,대면
1305,체육학부,2,전공선택,100654-01,농구(2),1,0,김진훈,"Wed:6,7",체육관(미),,,대면
1306,체육학부,2,전공선택,101182-01,배구(2),1,0,김형준,"Mon:6,7",체육관(미),,,대면
1307,체육학부,2,전공선택,101187-01,배드민턴(2),1,0,김준호,"Tue:6,7",체육관(미),,,대면
1308,체육학부,2,전공선택,110519-01,체육교과교재및연구법,3,0,송호현,"Thu:8,9Fri:9",스포츠-12102,,,대면
1309,체육학부,2,전공선택,112759-01,스키교수법,1,0,김진욱,"Sat:3,4",스포츠-12104,,,대면
1310,체육학부,2,전공선택,100096-01,건강교육,3,0,심영제,"Thu:2,3",스포츠-12104,Wed:2,체육관-웰니스홀,대면
1311,체육학부,2,전공선택,111841-01,운동발달,3,0,김민주,"Wed:5Thu:6,7",스포츠-12103,,,대면
1312,체육학부,2,전공필수,102228-01,운동생리학,3,0,심영제,"Tue:2,3Thu:5",스포츠-12104,,,대면
1313,체육학부,2,전공필수,110596-01,스포츠심리및운동학습,3,0,김민주,"Tue:5Fri:1,2",스포츠-12104,,,대면
1314,체육학부,3,전공선택,101979-01,야구,1,0,김진욱,"Mon:8,9",축구장,,,대면
1315,체육학부,3,전공선택,103318-01,캠핑,1,0,조홍관,"Sat:6,7",스포츠-12104,,,대면
1316,체육학부,3,전공선택,103378-01,탁구(2),1,0,김진욱,"Thu:6,7",체육관(미),,,대면
1317,체육학부,3,전공선택,103391-01,테니스(2),1,0,오연풍,"Wed:6,7",테니스장,,,대면
1318,체육학부,3,전공선택,103480-01,트레이닝방법론,3,0,고옥선,"Tue:2,3,4",스포츠-12103,,,대면
1319,체육학부,3,전공선택,109749-01,에어로빅(2),1,0,김민주,"Thu:8,9",체육관-무용실,,,대면
1320,체육학부,3,전공선택,111715-01,생활체육과현장학습,1,0,김진욱,"Tue:8,9",스포츠-12104,,,대면
1321,체육학부,3,전공선택,101766-01,스포츠마케팅,3,0,문희정,"Wed:1,2,3",스포츠-12102,,,대면
1322,체육학부,3,전공선택,109750-01,운동역학,3,0,김진욱,"Mon:2Thu:2,3",스포츠-12102,,,대면
1323,체육학부,4,전공선택,100279-01,골프(2),1,0,이호근,"Mon:6,7",골프장,,,대면
1324,체육학부,4,전공선택,111311-01,해양스포츠,1,0,조홍관,"Sat:1,2",스포츠-12102,,,대면
1325,체육학부,4,전공선택,114665-01,승마,1,0,이호근,"Sat:8,9",스포츠-12104,,,대면
1326,체육학부,4,전공선택,103264-01,체육철학,3,0,이호근,"Mon:2,3Thu:3",스포츠-12103,,,대면
1327,체육학부,4,전공선택,101963-01,안전및구급법,3,0,고옥선,"Thu:4,5,6",스포츠-12102,,,대면
1328,산업디자인학부,1,전공선택,112820-01,컴퓨터그래픽스(2),2,0,윤무현,"Fri:1,2,3",예능관-5313,,,대면
1329,산업디자인학부,1,전공선택,113336-01,텍스타일드로잉,2,0,조순길,"Wed:2,3,4",예능관-5401,,,대면
1330,산업디자인학부,1,전공선택,116274-01,타이포그래피디자인,2,0,,"Thu:6,7,8",예능관-5313,,,대면
1331,산업디자인학부,2,전공선택,115996-01,텍스타일디자인CAD(2),2,0,민지혜,"Wed:1,2,3",예능관-5313,,,대면
1332,산업디자인학부,2,전공선택,115997-01,3D디자인,2,0,김세희,"Mon:2,3,4",예능관-5315,,,대면
1333,산업디자인학부,2,전공선택,116280-01,에디토리얼디자인2,2,0,김경미,"Tue:1,2,3",예능관-5315,,,대면
1334,산업디자인학부,2,전공선택,116281-01,그래픽디자인,3,0,,"Thu:1,2,3,4",예능관-5313,,,대면
1335,산업디자인학부,2,전공선택,116282-01,패브릭우븐디자인,2,0,조순길,"Tue:5,6,7",예능관-5405,,,대면
1336,산업디자인학부,2,전공선택,116283-01,디자인교육론,3,0,김보람,"Fri:1,2,3,4",예능관-5401,,,대면
1337,산업디자인학부,2,전공필수,115994-01,광고디자인1,2,0,이원범,"Mon:6,7,8",예능관-5315,,,대면
1338,산업디자인학부,2,전공필수,116279-01,기초서피스디자인(2),2,0,이수영,"Wed:5,6,7",예능관-5402,,,대면
1339,산업디자인학부,3,전공선택,104025-29,현장실습(2),3,0,민지혜,Sat:1,집중강의(산업체),,,대면
1340,산업디자인학부,3,전공선택,107279-01,캡스톤디자인(1),1,0,민지혜,"Tue:9,10",예능관-5316,,,대면
1341,산업디자인학부,3,전공선택,111128-01,영상디자인,3,0,한동균,"Fri:6,7,8,9",예능관-5315,,,대면
1342,산업디자인학부,3,전공선택,113340-01,디지털텍스타일프린팅(2),2,0,이수영,"Thu:2,3,4",예능관-5315,,,대면
1343,산업디자인학부,3,전공선택,115241-01,텍스타일제품기획비즈니스,2,0,민지혜,"Tue:2,3,4",예능관-5313,,,대면
1344,산업디자인학부,3,전공선택,116002-01,브랜드디자인1,2,0,신동률,"Thu:6,7,8",예능관-5315,,,대면
1345,산업디자인학부,3,전공선택,116003-01,패키지디자인2,2,0,김경미,"Tue:6,7,8",예능관-5315,,,대면
1346,산업디자인학부,3,전공선택,116286-01,굿즈디자인&일러스트,2,0,이지현,"Mon:6,7,8",예능관-5313,,,대면
1347,산업디자인학부,3,전공선택,116287-01,텍스타일아트스튜디오,2,0,천영록,"Mon:2,3,4",예능관-5402,,,대면
1348,산업디자인학부,3,전공선택,116288-01,CMF디자인&트랜드,2,0,,"Fri:2,3,4",예능관-5402,,,대면
1349,산업디자인학부,4,전공선택,104027-24,현장실습(4),3,0,민지혜,Sat:2,집중강의(야외),,,대면
1350,산업디자인학부,4,전공선택,107753-27,현장종합실습(2),15,0,민지혜,Sat:3,집중강의(야외),,,대면
1351,산업디자인학부,4,전공선택,116293-01,시각졸업작품디자인,2,0,이원범,"Wed:2,3,4",예능관-5315,,,대면
1352,산업디자인학부,4,전공선택,116294-01,시각포트폴리오&졸업작품디자인,2,0,이지현,"Fri:4,5,6",예능관-5313,,,대면
1353,산업디자인학부,4,전공선택,116296-01,텍스타일3D브랜딩&졸업작품디자인,2,0,이수영,"Tue:5,6,7",예능관-5406,,,대면
1354,산업디자인학부,4,전공선택,116297-01,텍스타일디자인프로젝트,2,0,민지혜,"Wed:5,6,7",예능관-5406,,,대면
1355,기계공학부,4,전공선택,109404-03,여성엔지니어를위한실험실습(2),1,0,김석순,"Wed:10,11",공대2-9101,,,"대면, 합반 / 대면"
1356,기계공학부,1,전공선택,102958-03,정역학,3,0,김상영,"Tue:2Thu:3,4",공대2-9308,,,대면
1357,기계공학부,1,전공선택,102958-04,정역학,3,0,박현범,"Tue:2Thu:3,4",공대2-9108,,,대면
1358,기계공학부,1,전공선택,102958-05,정역학,3,0,강기원,"Tue:2Thu:3,4",공대1-7219,,,대면
1359,기계공학부,1,전공선택,111251-02,기계공학세미나(1),1,0,구본용,"Wed:3,4",공대1-7217,,,대면
1360,기계공학부,2,전공선택,100513-02,기계공학실험(2),1,0,구본용,"Tue:3,4",공대1-7217,,,대면
1361,기계공학부,2,전공필수,102117-01,열역학,3,0,강희찬,"Mon:3Tue:1,2",공대2-9309,,,대면
1362,기계공학부,2,전공필수,102117-02,열역학,3,0,유경현,"Mon:3Tue:1,2",공대1-7320,,,대면
1363,기계공학부,2,전공필수,102117-03,열역학,3,0,이종완,"Mon:3Tue:1,2",공대1-7217,,,대면
1364,기계공학부,2,전공필수,102337-02,유체역학,3,0,염금수,"Mon:4,5Wed:3",공대2-9308,,,대면
1365,기계공학부,2,전공필수,102337-03,유체역학,3,0,윤준원,"Mon:4,5Tue:7",공대2-9108,,,대면
1366,기계공학부,2,전공선택,102395-02,응용고체역학,3,0,김상영,"Mon:8,9Wed:5",공대2-9308,,,대면
1367,기계공학부,2,전공선택,102395-03,응용고체역학,3,0,고승기,"Mon:2Wed:1,2",공대2-9108,,,대면
1368,기계공학부,2,전공선택,102395-04,응용고체역학,3,0,강기원,"Mon:8,9Wed:5",공대2-9309,,,대면
1369,기계공학부,2,전공선택,102767-01,전기전자공학개론,3,0,김선영,"Tue:6Wed:6,7",공대2-9108,,,대면
1370,기계공학부,2,전공선택,102767-02,전기전자공학개론,3,0,김영철,"Wed:6,7Thu:2",공대2-9310,,,대면
1371,기계공학부,2,전공선택,102767-03,전기전자공학개론,3,0,김영철,"Wed:2Thu:8,9",공대1-7219,,,대면
1372,기계공학부,2,전공선택,109464-01,응용CAD,3,0,최규재,"Mon:6,7Thu:2,3",공대2-9204,,,대면
1373,기계공학부,2,전공선택,109464-02,응용CAD,3,0,최규재,"Mon:8,9Thu:8,9",공대2-9204,,,대면
1374,기계공학부,2,전공선택,109464-03,응용CAD,3,0,오석형,"Mon:6,7Tue:6,7",공대2-9205,,,대면
1375,기계공학부,2,전공선택,110524-01,기계금속교과교재및연구법,3,0,유경현,"Mon:6,7Wed:1",공대2-9310,,,대면
1376,기계공학부,3,전공선택,100527-01,기계진동학,3,0,박준수,"Tue:6,7Thu:2",공대1-7320,,,대면
1377,기계공학부,3,전공선택,102122-01,열전달,3,0,강희찬,"Mon:8,9Wed:5",공대1-7320,,,대면
1378,기계공학부,3,전공선택,102321-01,유압공학,3,0,정헌술,"Mon:5Tue:3,4",공대2-9309,,,대면
1379,기계공학부,3,전공선택,107117-01,기계시스템설계,3,0,박준수,"Wed:2Thu:8,9",공대2-9309,,,대면
1380,기계공학부,3,전공선택,109453-01,기구학및설계,3,0,이정환,"Tue:8Thu:3,4",공대2-9310,,,대면
1381,기계공학부,3,전공선택,111254-03,프로젝트LAB(2),2,0,염금수,"Thu:5,6,7",캠퍼스관-304,,,대면
1382,기계공학부,3,전공선택,116309-01,제어시스템공학,3,0,김선영,"Mon:2Wed:3,4",공대2-9310,,,대면
1383,기계공학부,4,전공선택,111250-01,종합설계프로젝트(2),3,0,염금수,"Tue:11,12Wed:6,7",공대1-7217,,,대면
1384,기계공학부,4,전공선택,111761-03,R&D인턴십(2),15,0,염금수,Sat:1,공대1-7217,,,대면
1385,기계공학부,3,전공선택,100527-03,기계진동학,3,0,정대이,"Mon:3Tue:6,7",공대2-9308,,,대면
1386,기계공학부,3,전공선택,107117-03,기계시스템설계,3,0,박현범,"Wed:1Thu:1,2",공대2-9309,,,대면
1387,기계공학부,3,전공선택,109453-03,기구학및설계,3,0,정대이,"Mon:4Thu:3,4",공대2-9309,,,대면
1388,기계공학부,3,전공선택,111254-05,프로젝트LAB(2),2,0,김영철,"Fri:2,3,4",캠퍼스관-304,,,대면
1389,기계공학부,3,전공선택,115038-01,머신러닝,3,0,김선영,"Mon:1Tue:1,2",공대2-9310,,,대면
1390,기계공학부,4,전공선택,111250-03,종합설계프로젝트(2),3,0,정대이,"Tue:11,12Wed:11,12",공대1-7219,,,대면
1391,기계공학부,4,전공선택,115523-01,전산열유체개론,3,0,이종완,"Mon:5,6Tue:7",공대1-7217,,,대면
1392,기계공학부,3,전공선택,102122-02,열전달,3,0,윤준원,"Mon:8,9Tue:5",공대2-9108,,,대면
1393,기계공학부,3,전공선택,107117-02,기계시스템설계,3,0,박현범,"Tue:8,9Wed:2",공대2-9308,,,대면
1394,기계공학부,3,전공선택,109453-02,기구학및설계,3,0,권백순,"Wed:5Thu:3,4",공대1-7217,,,대면
1395,기계공학부,3,전공선택,116309-02,제어시스템공학,3,0,권백순,"Wed:3,4Thu:5",공대2-9205,,,대면
1396,기계공학부,4,전공선택,111250-02,종합설계프로젝트(2),3,0,구본용,"Tue:11,12Wed:11,12",공대5-8114,,,대면
1397,기계공학부(야간),1,전공선택,102958-06,정역학,3,0,유건이,"Tue:11,12,13",공대2-9308,,,"대면, 합반 / 대면"
1398,기계공학부(야간),1,전공선택,111895-02,엔지니어링입문,3,0,,"Mon:11,12,13",공대2-9308,,,"대면, 합반 / 대면"
1399,기계공학부(야간),1,전공선택,111898-02,전산실무,3,0,김은미,"Wed:11,12,13",공대2-9204,,,"대면, 합반 / 대면"
1400,기계공학부(야간),1,전공선택,112398-03,현장실무(2),3,0,구본용,Sat:2,공대1-7217,,,대면
