id,day_night,university,department,major_area,grade,course_type,course_number,course_name,section,credits,theory_hours,practice_hours,professor,class_time,class_type
1102,주간,JST공유대학,농생명바이오학부,푸드테크전공,1,전공선택,116877,푸드테크안심안전(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1103,주간,JST공유대학,농생명바이오학부,푸드테크전공,1,전공선택,116878,푸드테크품질향상방법론(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1104,주간,JST공유대학,농생명바이오학부,메디컬바이오전공,1,전공선택,116882,기능성바이오소재(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1105,주간,JST공유대학,농생명바이오학부,메디컬바이오전공,1,전공선택,116883,농생명인공지능(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1106,주간,JST공유대학,농생명바이오학부,메디컬바이오전공,1,전공선택,116884,자원활용치유힐링(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1107,주간,JST공유대학,농생명바이오학부,메디컬바이오전공,1,전공선택,116885,질병과DigitalTherapy(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1108,주간,JST공유대학,농생명바이오학부,메디컬바이오전공,1,전공선택,116886,바이오소재기기분석(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1109,주간,JST공유대학,미래수송기기학부,친환경미래모빌리티전공,1,전공선택,116856,미래차전기회로(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1110,주간,JST공유대학,미래수송기기학부,친환경미래모빌리티전공,1,전공선택,116857,친환경동력시스템(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1111,주간,JST공유대학,미래수송기기학부,친환경미래모빌리티전공,1,전공선택,116858,에너지변환공학(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1112,주간,JST공유대학,미래수송기기학부,스마트모빌리티SW전공,1,전공선택,116859,휴먼-머신인터페이싱(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1113,주간,JST공유대학,미래수송기기학부,스마트모빌리티SW전공,1,전공선택,116860,클라우드컴퓨팅개론및실습(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1114,주간,JST공유대학,미래수송기기학부,스마트모빌리티SW전공,1,전공선택,116861,항공모빌리티열공학(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1115,주간,JST공유대학,미래수송기기학부,스마트모빌리티SW전공,1,전공선택,116862,임베디드프로그래밍(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1116,주간,JST공유대학,미래수송기기학부,스마트모빌리티SW전공,1,전공선택,116863,자율주행차제어(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1117,주간,JST공유대학,미래수송기기학부,특수목적수송기기전공,1,전공선택,116864,특수목적수송기기용접실무(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1118,주간,JST공유대학,미래수송기기학부,특수목적수송기기전공,1,전공선택,116865,특수목적수송기기구조학(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1119,주간,JST공유대학,미래수송기기학부,특수목적수송기기전공,1,전공선택,116866,트랙터공학및실습(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1120,주간,JST공유대학,미래수송기기학부,특수목적수송기기전공,1,전공선택,116867,건설기계운용실무(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1121,주간,JST공유대학,에너지신산업학부,이차전지전공,1,전공선택,116868,에너지재료(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1122,주간,JST공유대학,에너지신산업학부,이차전지전공,1,전공선택,116869,리사이클링공학개론(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1123,주간,JST공유대학,에너지신산업학부,이차전지전공,1,전공선택,116870,배터리모듈및팩설계(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1124,주간,JST공유대학,에너지신산업학부,수소에너지전공,1,전공선택,116871,고분자복합소재(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1125,주간,JST공유대학,에너지신산업학부,수소에너지전공,1,전공선택,116872,연료전지공학(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1126,주간,JST공유대학,에너지신산업학부,수소에너지전공,1,전공선택,116893,수소연료전지시스템전산해석(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1127,주간,JST공유대학,에너지신산업학부,재생에너지전공,1,전공선택,116873,태양전지소재(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1128,주간,JST공유대학,에너지신산업학부,재생에너지전공,1,전공선택,116874,풍력블레이드(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1129,주간,JST공유대학,에너지신산업학부,재생에너지전공,1,전공선택,116875,에너지저장변환공학(JST),01,3,3,0,JST 공유대학 융합전공 이수 신청자만 수강,,
1130,주간,,1학년,,,기초교양,112919,기초글쓰기,01,3,3,0,박성준,"Mon:3,4Wed:1",대면
1131,주간,,1학년,,,기초교양,112919,기초글쓰기,02,3,3,0,송지선,"Mon:3,4Wed:1",대면
1132,주간,,1학년,,,기초교양,112919,기초글쓰기,03,3,3,0,김세나,"Mon:3,4Wed:1",대면
1133,주간,,1학년,,,기초교양,112919,기초글쓰기,04,3,3,0,이다운,"Mon:6,7Wed:7",대면
1134,주간,,1학년,,,기초교양,112919,기초글쓰기,05,3,3,0,박성준,"Mon:6,7Wed:7",대면
1135,주간,,1학년,,,기초교양,112919,기초글쓰기,06,3,3,0,조규찬,"Mon:6,7Wed:7",대면
1136,주간,,1학년,,,기초교양,112919,기초글쓰기,07,3,3,0,이강하,"Mon:8,9Wed:6",대면
1137,주간,,1학년,,,기초교양,112919,기초글쓰기,08,3,3,0,김교식,"Mon:8,9Wed:6",대면
1138,주간,,1학년,,,기초교양,112919,기초글쓰기,09,3,3,0,정훈,"Tue:1,2Thu:3",대면
1139,주간,,1학년,,,기초교양,112919,기초글쓰기,10,3,3,0,홍덕구,"Tue:1,2Thu:3",대면
1140,주간,,1학년,,,기초교양,112919,기초글쓰기,11,3,3,0,송지선,"Tue:1,2Thu:3",대면
1141,주간,,1학년,,,기초교양,112919,기초글쓰기,12,3,3,0,홍덕구,"Tue:3Thu:1,2",대면
1142,주간,,1학년,,,기초교양,112919,기초글쓰기,13,3,3,0,송지선,"Tue:3Thu:1,2",대면
1143,주간,,1학년,,,기초교양,112919,기초글쓰기,14,3,3,0,정훈,"Tue:3Thu:1,2",대면
1144,주간,,1학년,,,기초교양,112919,기초글쓰기,15,3,3,0,홍덕구,"Wed:2Fri:1,2",대면
1145,주간,,1학년,,,기초교양,112919,기초글쓰기,16,3,3,0,김교식,"Wed:2Fri:1,2",대면
1146,주간,,1학년,,,기초교양,112919,기초글쓰기,17,3,3,0,김세나,"Wed:2Fri:1,2",대면
1147,주간,,1학년,,,기초교양,112919,기초글쓰기,18,3,3,0,김세나,"Wed:4Fri:3,4",대면
1148,주간,,1학년,,,기초교양,112919,기초글쓰기,19,3,3,0,김교식,"Wed:4Fri:3,4",대면
1149,주간,,1학년,,,기초교양,112919,기초글쓰기,20,3,3,0,송지선,"Wed:4Fri:3,4",대면
1150,주간,,1학년,,,기초교양,112919,기초글쓰기,21,3,3,0,조규찬,"Mon:8,9Wed:6",대면
1151,주간,,1학년,,,기초교양,112919,기초글쓰기,22,3,3,0,이강하,"Mon:6,7Wed:7",대면
1152,주간,,1학년,,,기초교양,112919,기초글쓰기,23,3,3,0,홍덕구,"Wed:4Fri:3,4",대면
1153,야간,,★ 선취업후진학,,,기초교양,112919,기초글쓰기,24,3,3,0,유경현,"Fri:10,11,12",비대면
1154,주간,,전체,,,기초교양,100599,기초중국어,01,3,3,0,장은수,"Wed:4Fri:3,4",대면
1155,주간,,1학년,,,기초교양,116100,데이터분석을위한기초코딩,01,3,2,2,박영미,"Mon:6,7Wed:6,7",대면
1156,주간,,1학년,,,기초교양,116100,데이터분석을위한기초코딩,02,3,2,2,양현호,"Mon:6,7Wed:6,7",대면
1157,주간,,1학년,,,기초교양,116100,데이터분석을위한기초코딩,03,3,2,2,백화종,"Mon:6,7Wed:6,7",대면
1158,주간,,전체,,,기초교양,115640,생활중국어,01,3,3,0,채용예정,"Wed:4Fri:3,4",대면
1159,주간,,전체,,,기초교양,101932,실용중국어,01,3,3,0,배주애,"Tue:1,2Thu:3",대면
1160,주간,,전체,,,기초교양,102175,영어1,01,2,2,0,김요섭,"Mon:8,9",대면
1161,주간,,1학년,,,기초교양,102176,영어2/초급,01,2,2,0,권예은,"Mon:1,2",대면
1162,주간,,1학년,,,기초교양,102176,영어2/중급,02,2,2,0,김요섭,"Mon:1,2",대면
1163,주간,,1학년,,,기초교양,102176,영어2/중급,03,2,2,0,이현정,"Mon:1,2",대면
1164,주간,,1학년,,,기초교양,102176,영어2/중급,04,2,2,0,송지영,"Mon:1,2",대면
1165,주간,,1학년,,,기초교양,102176,영어2/고급,05,2,2,0,장소영,"Mon:1,2",대면
1166,주간,,1학년,,,기초교양,102176,영어2/초급,07,2,2,0,권예은,"Tue:1,2",대면
1167,주간,,1학년,,,기초교양,102176,영어2/중급,08,2,2,0,김화정,"Tue:1,2",대면
1168,주간,,1학년,,,기초교양,102176,영어2/중급,09,2,2,0,장소영,"Tue:1,2",대면
1169,주간,,1학년,,,기초교양,102176,영어2/중급,10,2,2,0,김요섭,"Tue:1,2",대면
1170,주간,,1학년,,,기초교양,102176,영어2/중급,11,2,2,0,송지영,"Tue:1,2",대면
1171,주간,,1학년,,,기초교양,102176,영어2/고급,12,2,2,0,이현정,"Tue:1,2",대면
1172,주간,,1학년,,,기초교양,102176,영어2/초급,13,2,2,0,김태형,"Tue:6,7",대면
1173,주간,,1학년,,,기초교양,102176,영어2/중급,14,2,2,0,이현정,"Tue:6,7",대면
1174,주간,,1학년,,,기초교양,102176,영어2/중급,15,2,2,0,김요섭,"Tue:6,7",대면
1175,주간,,1학년,,,기초교양,102176,영어2/중급,16,2,2,0,송지영,"Tue:6,7",대면
1176,주간,,1학년,,,기초교양,102176,영어2/고급,17,2,2,0,안현아,"Tue:6,7",대면
1177,주간,,1학년,,,기초교양,102176,영어2/초급,18,2,2,0,권예은,"Thu:1,2",대면
1178,주간,,1학년,,,기초교양,102176,영어2/중급,19,2,2,0,김화정,"Thu:1,2",대면
1179,주간,,1학년,,,기초교양,102176,영어2/중급,20,2,2,0,유영옥,"Thu:1,2",대면
1180,주간,,1학년,,,기초교양,102176,영어2/중급,21,2,2,0,김요섭,"Thu:1,2",대면
1181,주간,,1학년,,,기초교양,102176,영어2/고급,22,2,2,0,장소영,"Thu:1,2",대면
1182,주간,,1학년,,,기초교양,102176,영어2/초급,23,2,2,0,장소영,"Thu:6,7",대면
1183,주간,,1학년,,,기초교양,102176,영어2/초급,24,2,2,0,권예은,"Thu:6,7",대면
1184,주간,,1학년,,,기초교양,102176,영어2/중급,25,2,2,0,이현정,"Thu:6,7",대면
1185,주간,,1학년,,,기초교양,102176,영어2/중급,26,2,2,0,유영옥,"Thu:6,7",대면
1186,주간,,1학년,,,기초교양,102176,영어2/중급,27,2,2,0,채용예정,"Thu:6,7",대면
1187,주간,,1학년,,,기초교양,102176,영어2/고급,28,2,2,0,윌리엄 요셉 피터스,"Thu:6,7",대면
1188,주간,,1학년,,,기초교양,102176,영어2/초급,29,2,2,0,장소영,"Fri:1,2",대면
1189,주간,,1학년,,,기초교양,102176,영어2/중급,30,2,2,0,김화정,"Fri:1,2",대면
1190,주간,,1학년,,,기초교양,102176,영어2/중급,31,2,2,0,유영옥,"Fri:1,2",대면
1191,주간,,1학년,,,기초교양,102176,영어2/중급,32,2,2,0,채용예정,"Fri:1,2",대면
1192,주간,,1학년,,,기초교양,102176,영어2/고급,34,2,2,0,권예은,"Fri:1,2",대면
1193,주간,,1학년,,,기초교양,102176,영어2/초급,35,2,2,0,장소영,"Fri:6,7",대면
1194,주간,,1학년,,,기초교양,102176,영어2/중급,36,2,2,0,김화정,"Fri:6,7",대면
1195,주간,,1학년,,,기초교양,102176,영어2/중급,37,2,2,0,유영옥,"Fri:6,7",대면
1196,주간,,1학년,,,기초교양,102176,영어2/중급,38,2,2,0,송지영,"Fri:6,7",대면
1197,주간,,1학년,,,기초교양,102176,영어2/중급,39,2,2,0,권예은,"Fri:6,7",대면
1198,주간,,1학년,,,기초교양,102176,영어2/고급,40,2,2,0,윌리엄 요셉 피터스,"Fri:6,7",대면
1199,주간,,★ 외국인유학생 전용,,,기초교양,115916,유학생을위한한국어중급말하기듣기,01,2,1,2,김지영,"Wed:2Fri:1,2",대면
1200,주간,,★ 외국인유학생 전용,,,기초교양,115911,유학생을위한한국어초급말하기듣기,01,2,1,2,최은하,"Mon:1,2Wed:3",대면
1201,주간,,★ 외국인유학생 전용,,,기초교양,115914,유학생을위한한국어초급쓰기,01,2,1,2,김민정,"Tue:3Thu:1,2",대면
1202,주간,,★ 외국인유학생 전용,,,기초교양,115912,유학생을위한한국어초급어휘문법,01,2,1,2,최은하,"Mon:3,4Wed:1",대면
1203,주간,,★ 외국인유학생 전용,,,기초교양,115913,유학생을위한한국어초급읽기,01,2,1,2,김민정,"Tue:1,2Thu:3",대면
1204,주간,,전체,,,기초교양,115646,초급영어회화(2),02,3,3,0,윌리엄 요셉 피터스,"Mon:6,7Wed:7",대면
1205,주간,,전체,,,기초교양,103284,초급일본어,01,3,3,0,권근령,"Mon:8,9Wed:6",대면
1206,주간,,전체,,,기초교양,111688,초급일본어회화,01,3,3,0,기타미사토미,"Tue:3Thu:1,2",대면
1207,주간,,전체,,,기초교양,111688,초급일본어회화,02,3,3,0,안지영,"Wed:2Fri:1,2",대면
1208,주간,,1학년,,,기초교양,103362,컴퓨터활용및실습,01,3,2,2,함형일,"Tue:6,7Thu:8,9",대면
1209,주간,,1학년,,,기초교양,103362,컴퓨터활용및실습,02,3,2,2,함형일,"Tue:8,9Thu:6,7",대면
1210,주간,,1학년,,,기초교양,103362,컴퓨터활용및실습,03,3,2,2,장혜숙,"Tue:6,7Thu:8,9",대면
1211,주간,,1학년,,,기초교양,103362,컴퓨터활용및실습,04,3,2,2,정준모,"Mon:1,2Tue:3,4",대면
1212,주간,,1학년,,,기초교양,103362,컴퓨터활용및실습,05,3,2,2,장혜숙,"Tue:8,9Thu:6,7",대면
1213,주간,,1학년,,,기초교양,103362,컴퓨터활용및실습,06,3,2,2,정길화,"Mon:1,2Tue:3,4",대면
1214,주간,,★ 2학년: 공간디자인융합기술학부,,,기초교양,116099,컴퓨팅적사고와기초코딩,01,3,2,2,김대기,"Tue:6,7Thu:8,9",대면
1215,주간,,★ 2학년: 수산생명의학과,,,기초교양,116099,컴퓨팅적사고와기초코딩,02,3,2,2,정길화,"Tue:8,9Thu:6,7",대면
1216,주간,,1학년,,,기초교양,116099,컴퓨팅적사고와기초코딩,03,3,2,2,박수찬,"Tue:1,2Thu:3,4",대면
1217,주간,,1학년,,,기초교양,116099,컴퓨팅적사고와기초코딩,04,3,2,2,정길화,"Mon:8,9Wed:3,4",대면
1218,주간,,1학년,,,기초교양,116099,컴퓨팅적사고와기초코딩,05,3,2,2,백화종,"Mon:8,9Wed:3,4",대면
1219,주간,,1학년,,,기초교양,116101,파이썬을활용한빅데이터이해,01,3,2,2,강규창,"Mon:3,4Wed:1,2",대면
1220,주간,,1학년,,,기초교양,116101,파이썬을활용한빅데이터이해,02,3,2,2,박영미,"Mon:3,4Wed:1,2",대면
1221,주간,,★ 2학년: 토목공학과,,,기초교양,103576,프로그래밍언어및실습,01,3,2,2,김인호,"Mon:6,7Thu:1,2",대면
1222,주간,,★ 2학년: 해양건설공학과,,,기초교양,103576,프로그래밍언어및실습,02,3,2,2,이진관,"Mon:8,9Wed:3,4",대면
1223,주간,,1학년,,,기초교양,103576,프로그래밍언어및실습,03,3,2,2,황영보,"Thu:3,4Tue:1,2",대면
1224,주간,,1학년,,,기초교양,103576,프로그래밍언어및실습,04,3,2,2,윤성현,"Tue:1,2Thu:3,4",대면
1225,주간,,1학년,,,기초교양,103577,프로그래밍언어및실습(1),01,3,2,2,강상기,"Mon:1,2Tue:3,4",대면
1226,주간,,1학년,,,기초교양,103577,프로그래밍언어및실습(1),02,3,2,2,신호섭,"Tue:6,7Thu:8,9",대면
1227,주간,,1학년,,,기초교양,103577,프로그래밍언어및실습(1),03,3,2,2,권백순,"Tue:6,7Thu:8,9",대면
1228,주간,,1학년,,,기초교양,103577,프로그래밍언어및실습(1),04,3,2,2,정현준,"Mon:1,2Tue:3,4",대면
1229,주간,,1학년,,,기초교양,103577,프로그래밍언어및실습(1),05,3,2,2,김선영,"Tue:8,9Thu:6,7",대면
1230,주간,,1학년,,,기초교양,103577,프로그래밍언어및실습(1),06,3,2,2,박준수,"Tue:8,9Thu:6,7",대면
1231,주간,,1학년,,,기초교양,103577,프로그래밍언어및실습(1),07,3,2,2,이성렬,"Tue:1,2Thu:3,4",대면
1232,주간,,1학년,,,기초교양,103577,프로그래밍언어및실습(1),08,3,2,2,박상준,"Tue:1,2Thu:3,4",대면
1233,주간,,★ 2학년: 전기공학과,,,기초교양,103578,프로그래밍언어및실습(2),01,3,2,2,김원구,"Tue:8,9Mon:6,7",대면
1234,주간,,★ 2학년: 전기공학과,,,기초교양,103578,프로그래밍언어및실습(2),02,3,2,2,김원구,"Tue:6,7Mon:8,9",대면
1235,주간,,1학년,,,기초교양,103578,프로그래밍언어및실습(2),03,3,2,2,이진관,"Mon:3,4Wed:1,2",대면
1236,주간,,★ 2학년: 미디어문화학부,핵심1영역,,핵심교양,115598,고전읽기,01,3,3,0,이준엽,"Wed:1,2,3",대면
1237,주간,,전체,핵심1영역,,핵심교양,111392,디자인문화여행,01,3,3,0,조순길,"Tue:8Thu:6,7",대면
1238,주간,,전체,핵심1영역,,핵심교양,115700,모던팝이야기,01,3,3,0,조현철,"Tue:8Thu:6,7",대면
1239,주간,,전체,핵심1영역,,핵심교양,116575,문화와함께하는미술여행,01,3,3,0,채용예정,"Mon:6,7Wed:7",대면
1240,주간,,★ 2학년: 체육학부,핵심1영역,,핵심교양,112423,미디어리터러시,01,3,3,0,고흥석,"Mon:3,4Wed:3",대면
1241,주간,,★ 2학년: 일어일문학과,핵심1영역,,핵심교양,112921,발표와토론,01,3,3,0,유홍주,"Mon:6,7Wed:7",대면
1242,주간,,★ 2학년: 중어중문학과,핵심1영역,,핵심교양,112921,발표와토론,02,3,3,0,진정일,"Mon:6,7Wed:7",대면
1243,주간,,"★ 2학년: 사회복지학부, 산업디자인학부",핵심1영역,,핵심교양,112921,발표와토론,03,3,3,0,유홍주,"Tue:8Thu:6,7",대면
1244,주간,,"★ 2학년: 사회복지학부, 벤처창업학과",핵심1영역,,핵심교양,112921,발표와토론,04,3,3,0,김현구,"Tue:8Thu:6,7",대면
1245,주간,,★ 2학년: 무역학과,핵심1영역,,핵심교양,112921,발표와토론,05,3,3,0,나우권,"Mon:3,4Wed:1",대면
1246,주간,,★ 2학년: 공간디자인융합기술학부,핵심1영역,,핵심교양,112921,발표와토론,06,3,3,0,유홍주,"Mon:3,4Wed:1",대면
1247,주간,,전체,핵심1영역,,핵심교양,112921,발표와토론,07,3,3,0,서영이,"Tue:8Thu:6,7",대면
1248,주간,,"★ 2학년: 철학과, 아동학부",핵심1영역,,핵심교양,112922,생활한자,01,3,3,0,김승연,"Mon:3,4Wed:1",대면
1249,주간,,★ 2학년: 회계학부,핵심1영역,,핵심교양,112922,생활한자,02,3,3,0,김승연,"Mon:6,7Wed:7",대면
1250,주간,,전체,핵심1영역,,핵심교양,112922,생활한자,03,3,3,0,장용화,"Mon:6,7Wed:7",대면
1251,주간,,전체,핵심1영역,,핵심교양,111384,스토리텔링의이해,01,3,3,0,이현중,"Mon:3,4Wed:1",비대면
1252,주간,,전체,핵심1영역,,핵심교양,107218,실용한문,01,3,3,0,이춘승,"Mon:3,4Wed:1",대면
1253,주간,,전체,핵심1영역,,핵심교양,115921,영화와문학,01,3,3,0,이다운,"Tue:8Thu:6,7",대면
1254,주간,,전체,핵심1영역,,핵심교양,111994,영화의이해,01,3,3,0,이지은,"Mon:3,4Wed:1",대면
1255,주간,,전체,핵심1영역,,핵심교양,115922,예술로읽는일본이야기,01,3,3,0,안지영,"Mon:3,4Wed:1",대면
1256,주간,,전체,핵심1영역,,핵심교양,116752,예술치료와상담,01,3,3,0,채용예정,"Mon:6,7Wed:7",대면
1257,주간,,전체,핵심1영역,,핵심교양,116753,음악으로읽는심리세계,01,2,2,0,박규연,"Mon:6,7",대면
1258,주간,,전체,핵심1영역,,핵심교양,111407,음악의이해와감상,01,3,3,0,윤국열,"Mon:3,4Wed:1",대면
1259,주간,,전체,핵심1영역,,핵심교양,115637,일본의명작소설,01,3,3,0,표세만,"Mon:6,7Wed:7",대면
1260,주간,,전체,핵심1영역,,핵심교양,111424,주제별세미나,01,1,1,0,박혜숙,Tue:8,대면
1261,주간,,전체,핵심1영역,,핵심교양,111424,주제별세미나,02,1,1,0,강신석,Tue:8,대면
1262,주간,,전체,핵심1영역,,핵심교양,111424,주제별세미나,03,1,1,0,박병선,Tue:8,대면
1263,주간,,전체,핵심1영역,,핵심교양,115602,중국예술문화기행,01,3,3,0,진준화,"Mon:6,7Wed:7",대면
1264,주간,,"★ 2학년: 음악과, 국어국문학과",핵심1영역,,핵심교양,112920,창의적글쓰기,01,3,3,0,김교식,"Mon:3,4Wed:1",대면
1265,주간,,"★ 2학년: 경영학부, 미술학과",핵심1영역,,핵심교양,112920,창의적글쓰기,02,3,3,0,김세나,"Mon:6,7Wed:7",대면
1266,주간,,전체,핵심1영역,,핵심교양,116093,창의적디자인사고,01,3,3,0,한세민,"Tue:8Thu:6,7",대면
1267,주간,,★ 외국인유학생 전용,핵심1영역,,핵심교양,115636,한국어와한국의이해,02,3,3,0,박시균,"Tue:8Thu:6,7",대면
1268,주간,,전체,핵심1영역,,핵심교양,115635,행복한시읽기,01,3,3,0,남기혁,"Mon:3,4Wed:1",대면
1269,주간,,전체,핵심1영역,,핵심교양,111450,황룡필독서,01,1,1,0,강신석,Tue:9,대면
1270,주간,,전체,핵심1영역,,핵심교양,111450,황룡필독서,02,1,1,0,박병선,Tue:9,대면
1271,주간,,전체,핵심2영역,,핵심교양,115923,과학기술사의이해,01,3,3,0,이종민,"Wed:2Fri:1,2",대면
1272,주간,,전체,핵심2영역,,핵심교양,115603,그리스로마신화,01,3,3,0,김주일,"Tue:3Thu:1,2",대면
1273,주간,,전체,핵심2영역,,핵심교양,115603,그리스로마신화,02,3,3,0,김주일,"Tue:8Thu:6,7",대면
1274,주간,,전체,핵심2영역,,핵심교양,111929,논리와비판적사고,01,3,3,0,김현구,"Tue:6,7Thu:8",대면
1275,야간,,★ 선취업후진학,핵심2영역,,핵심교양,111929,논리와비판적사고,02,3,3,0,유재민,"Fri:10,11,12",비대면
1276,주간,,전체,핵심2영역,,핵심교양,107445,동양사상의이해,01,3,3,0,박학래,"Mon:6,7Wed:7",대면
1277,주간,,전체,핵심2영역,,핵심교양,111366,동양의역사와문화,01,3,3,0,최현우,"Tue:6,7Thu:8",대면
1278,주간,,전체,핵심2영역,,핵심교양,109560,삶과윤리,01,3,3,0,권순홍,"Wed:2Fri:1,2",비대면
1279,주간,,전체,핵심2영역,,핵심교양,116577,서양사상의이해,01,3,3,0,유재민,"Wed:4Fri:3,4",비대면
1280,주간,,전체,핵심2영역,,핵심교양,115701,서양음악사산책,01,3,3,0,이현주,"Wed:2Fri:1,2",비대면
1281,주간,,전체,핵심2영역,,핵심교양,111377,서양의역사와문화,01,3,3,0,정기문,"Tue:6,7Thu:8",비대면
1282,주간,,전체,핵심2영역,,핵심교양,112925,세계문화유산탐구,01,3,3,0,곽장근,"Tue:6,7Thu:8",대면
1283,주간,,"★ 2학년: 금융부동산경제학과, 영어영문학과, 역사학과",핵심2영역,,핵심교양,112923,역사와문화,01,3,3,0,박순우,"Wed:2Fri:1,2",대면
1284,주간,,전체,핵심2영역,,핵심교양,112923,역사와문화,02,3,3,0,구희진,"Wed:2Fri:1,2",비대면
1285,주간,,★ 외국인유학생 전용,핵심2영역,,핵심교양,115924,유학생을위한한국역사의이해,02,3,3,0,김계태,"Wed:2Fri:1,2",대면
1286,주간,,★ 2학년: 법행정경찰학부,핵심2영역,,핵심교양,116586,인생책독서클럽,01,3,3,0,서영이,"Tue:6,7Thu:8",대면
1287,주간,,★ 2학년: 법행정경찰학부,핵심2영역,,핵심교양,116586,인생책독서클럽,02,3,3,0,김주일,"Tue:6,7Thu:8",대면
1288,주간,,★ 2학년: 국제물류학과,핵심2영역,,핵심교양,116586,인생책독서클럽,03,3,3,0,유재민,"Mon:8,9Wed:6",대면
1289,주간,,전체,핵심2영역,,핵심교양,116754,전북문화유산탐구,01,3,3,0,곽장근,"Wed:2Fri:1,2",대면
1290,주간,,전체,핵심2영역,,핵심교양,103639,한국사상의이해,01,3,3,0,나우권,"Mon:1,2Wed:3",대면
1291,주간,,전체,핵심2영역,,핵심교양,111817,한국의문화와역사,01,3,3,0,최현우,"Wed:2Fri:1,2",대면
1292,주간,,전체,핵심3영역,,핵심교양,100160,결혼과가족,01,3,3,0,임춘희,"Tue:3Thu:1,2",대면
1293,주간,,전체,핵심3영역,,핵심교양,115613,경영학의이해,01,3,3,0,길대호,"Tue:6,7,8",대면
1294,주간,,전체,핵심3영역,,핵심교양,111357,경제의이해,01,3,3,0,박재필,"Tue:3Thu:1,2",대면
1295,주간,,전체 (안보학 교과목),핵심3영역,,핵심교양,111797,국가안보론,01,3,3,0,김정필,"Tue:6,7Thu:8",대면
1296,주간,,전체,핵심3영역,,핵심교양,112932,대인관계심리학,01,3,3,0,김해숙,"Mon:8,9Wed:6",대면
1297,주간,,전체,핵심3영역,,핵심교양,113842,디자인경영,01,3,3,0,이국용,"Tue:1,2,3",대면
1298,주간,,전체,핵심3영역,,핵심교양,115926,무역학의이해,01,3,3,0,김은화,"Mon:1,2Wed:3",대면
1299,주간,,전체,핵심3영역,,핵심교양,115926,무역학의이해,02,3,3,0,양우영,"Mon:1,2Wed:3",대면
1300,주간,,전체,핵심3영역,,핵심교양,115612,법학의이해,01,3,3,0,홍윤선,"Mon:6,7Wed:7",대면
1301,주간,,전체,핵심3영역,,핵심교양,114223,부국과빈국,01,3,3,0,전영옥,"Mon:1,2Wed:3",대면
1302,주간,,전체 (안보학 교과목),핵심3영역,,핵심교양,112949,북한학,01,3,3,0,서상국,"Tue:3Thu:1,2",대면
1303,주간,,전체,핵심3영역,,핵심교양,112935,사회환경과공간심리,01,3,3,0,이성미,"Thu:1,2,3",대면
1304,주간,,전체,핵심3영역,,핵심교양,112928,생활과전략,01,3,3,0,이양승,"Wed:4Fri:3,4",대면
1305,주간,,전체,핵심3영역,,핵심교양,116574,생활속경제문제의이해,01,3,3,0,이성관,"Tue:3Thu:1,2",대면
1306,주간,,전체,핵심3영역,,핵심교양,116755,심리학으로이해하는 범죄,01,3,3,0,김해숙,"Mon:1,2Wed:3",대면
1307,주간,,전체,핵심3영역,,핵심교양,106940,심리학의이해,01,3,3,0,권정현,"Tue:3Thu:1,2",대면
1308,주간,,전체,핵심3영역,,핵심교양,106940,심리학의이해,02,3,3,0,김은미,"Tue:3Thu:1,2",대면
1309,주간,,전체,핵심3영역,,핵심교양,115614,여성과사회,01,3,3,0,홍경선,"Tue:1,2Thu:3",비대면
1310,주간,,전체,핵심3영역,,핵심교양,115607,영어권문화의이해,01,3,3,0,이일수,"Tue:3Thu:1,2",대면
